x,project,cluster,subcluster,Readability,Understandability,Complexity,Modularity,Overall Maintainability,Do you think this code needs refactoring?,source,Issue,ClassName,CyclomaticComplexity,ComplexityRank,MaintainabilityIndex,PylintIssues_C,PylintIssues_R,PylintIssues_W,PylintIssues_E,PylintIssues_F,Comments,Multi,Blanks,PublicMethodsCount,CommentRatio,HalsteadEffort,HalsteadDifficulty,HalsteadVocabulary,bugs,code_smells,cognitive_complexity,duplicated_blocks,duplicated_lines,effort_to_reach_maintainability_rating_a,reliability_rating,reliability_remediation_effort,security_rating,security_remediation_effort,statements,sqale_index,sqale_debt_ratio,comment_lines_density,Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclExecutableUnit,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic
poolformer/modeling_poolformer.py,merged_transformers,2.0,14.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,2585.0,17300.0,2.0,1.0,41.0648202854094,32.0,14.0,9.0,4.0,0.0,33.0,20.0,78.0,2.0,0.0773067331670823,12563.1183893784,10.6527777777778,85.0,1.0,1.0,61.0,13.0,70.0,0.0,3.0,5.0,1.0,0.0,215.0,12.0,0.1,17.0,7.0,68717.0,12.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,0.21,64.0
prompt_depth_anything/modeling_prompt_depth_anything.py2,0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,human_annotated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pvt/modeling_pvt.py,merged_transformers,2.0,14.0,4.0,4.0,3.0,4.0,4.0,0.0,human_annotated,2597.0,17654.0,2.0,1.0,31.6578319182753,58.0,15.0,9.0,5.0,0.0,44.0,23.0,99.0,2.0,0.0669934640522875,24659.7926453904,12.5217391304348,131.0,1.0,2.0,80.0,23.0,184.0,0.0,3.0,5.0,1.0,0.0,304.0,17.0,0.1,13.4,7.0,68721.0,18.0,2.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,0.16,81.0
question-answering/run_squad_trainer.py,merged_transformers,6.0,31.0,2.0,2.0,1.0,2.0,1.0,1.0,human_annotated,4421.0,14595.0,1.0,1.0,71.7213709395307,10.0,0.0,1.0,4.0,0.0,37.0,3.0,23.0,0.0,0.194594594594595,439.849877256603,3.35294117647059,23.0,0.0,2.0,18.0,3.0,48.0,0.0,1.0,0.0,1.0,0.0,44.0,12.0,0.3,23.4,4.0,82563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
qwen3/modular_qwen3.py,merged_transformers,6.0,30.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,684.0,18158.0,1.0,1.0,74.6566623107721,18.0,10.0,9.0,1.0,0.0,18.0,17.0,40.0,0.0,0.0872093023255814,196.585860026246,3.125,13.0,0.0,0.0,4.0,16.0,47.0,0.0,1.0,0.0,1.0,0.0,59.0,0.0,0.0,28.1,7.0,69322.0,21.0,4.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.36,8.0
regnet/configuration_regnet.py,merged_transformers,10.0,32.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,2837.0,18724.0,3.0,1.0,77.2301799790306,6.0,3.0,2.0,0.0,0.0,15.0,36.0,13.0,0.0,0.159574468085106,2.37744375108173,0.5,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,10.0,1.1,64.6,7.0,4899.0,13.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.79,3.0
resnet/configuration_resnet.py,merged_transformers,10.0,31.0,4.0,4.0,3.0,4.0,4.0,0.0,human_annotated,2837.0,19039.0,4.0,1.0,78.2006780518508,12.0,3.0,2.0,0.0,0.0,14.0,47.0,21.0,0.0,0.102941176470588,27.0,1.0,8.0,0.0,2.0,1.0,1.0,31.0,0.0,1.0,0.0,1.0,0.0,34.0,10.0,0.6,55.1,7.0,4901.0,10.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.17,5.0
retribert/configuration_retribert.py,merged_transformers,10.0,32.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,4375.0,19179.0,2.0,1.0,100.0,10.0,4.0,0.0,0.0,0.0,14.0,40.0,13.0,0.0,0.12962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,57.9,7.0,4902.0,19.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.38,2.0
speecht5/tokenization_speecht5.py,merged_transformers,6.0,31.0,4.0,4.0,3.0,4.0,4.0,0.0,human_annotated,643.0,21089.0,3.0,1.0,61.0684519000601,16.0,3.0,2.0,1.0,0.0,18.0,35.0,39.0,9.0,0.0807174887892376,1737.18026097877,3.97727272727273,51.0,0.0,1.0,20.0,10.0,68.0,0.0,1.0,0.0,1.0,0.0,102.0,5.0,0.1,33.2,7.0,206927.0,8.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.47,31.0
superpoint/configuration_superpoint.py,merged_transformers,10.0,32.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,2837.0,21928.0,2.0,1.0,100.0,8.0,3.0,1.0,0.0,0.0,13.0,33.0,14.0,0.0,0.146067415730337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,5.0,0.6,61.8,7.0,4937.0,13.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.59,2.0
swiftformer/modeling_swiftformer.py,merged_transformers,2.0,14.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,2600.0,21995.0,2.0,1.0,36.8907864719168,36.0,10.0,12.0,4.0,0.0,25.0,56.0,119.0,1.0,0.0422794117647058,27782.7023100106,15.1485148514851,119.0,1.0,4.0,65.0,12.0,66.0,0.0,3.0,5.0,1.0,0.0,297.0,28.0,0.3,22.2,7.0,68852.0,13.0,2.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,13.0,0.0,3.0,0.24,72.0
timm_backbone/configuration_timm_backbone.py,merged_transformers,10.0,32.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,4371.0,26073.0,3.0,1.0,74.9399736944028,4.0,2.0,0.0,0.0,0.0,14.0,30.0,17.0,0.0,0.162790697674419,11.6096404744368,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,67.1,7.0,4951.0,10.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.88,3.0
utils/dummy_mistral_common_objects.py,merged_transformers,0.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,4450.0,14129.0,2.0,1.0,100.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,16.7,7.0,21231.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0
utils/update_tiny_models.py,merged_transformers,13.0,0.0,2.5,3.0,2.0,2.0,1.0,1.0,human_annotated,2735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,255262.0,25.0,3.0,18.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,9.0,0.0,117094.0
van/configuration_van.py,merged_transformers,10.0,31.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,2837.0,27235.0,2.0,1.0,100.0,6.0,3.0,5.0,0.0,0.0,14.0,45.0,13.0,0.0,0.127272727272727,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,25.0,2.3,62.2,7.0,4965.0,17.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.62,2.0
van/modeling_van.py,merged_transformers,2.0,14.0,4.0,4.0,3.0,4.0,4.0,0.0,human_annotated,2594.0,27236.0,2.0,1.0,41.3724436653894,40.0,15.0,8.0,4.0,0.0,31.0,49.0,85.0,2.0,0.0536044362292051,10866.4384524151,10.1739130434783,82.0,1.0,1.0,46.0,4.0,46.0,0.0,3.0,5.0,1.0,0.0,249.0,13.0,0.1,17.7,7.0,69024.0,13.0,1.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,13.0,0.0,3.0,0.22,57.0
classifiers/classifier.py,merged_rasa,5.0,11.0,4.0,2.0,4.0,3.0,3.0,1.0,human_annotated,4437.0,11325.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,50.0,7.0,3726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
emulators/emulator.py,merged_rasa,6.0,33.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,113.0,6790.0,3.0,1.0,88.0836317926311,4.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,30.3194331582221,1.2,7.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,4.0,0.7,48.7,7.0,35112.0,9.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.75,8.0
sparse_featurizer/sparse_featurizer.py,merged_rasa,5.0,11.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,4437.0,20902.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,16.7,1.0,79473.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.5,0.0
tensorflow/exceptions.py,merged_rasa,0.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,0.0,22839.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,33.3,7.0,35281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
benchmarks/metrics.py,merged_scikit-learn,6.0,32.0,4.0,3.5,3.0,4.0,3.5,0.0,human_annotated,4450.0,16560.0,4.0,1.0,71.6898299636236,6.0,0.0,7.0,0.0,0.0,0.0,3.0,11.0,3.0,0.0,119.894246867771,1.8,13.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,10.0,1.1,8.8,1.0,2690.0,8.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,0.0,5.0,3.0,2.0,0.11,7.0
cluster/plot_inductive_clustering.py,merged_scikit-learn,2.0,10.0,4.0,3.5,3.0,3.0,3.5,1.0,human_annotated,4420.0,11061.0,2.0,1.0,79.9993024240966,9.0,0.0,11.0,1.0,0.0,8.0,21.0,34.0,3.0,0.0620155038759689,14.512050593046,0.625,5.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,53.0,8.0,0.4,34.0,4.0,72866.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,36.0,0.0,1.0,2.0,0.0,0.0,4.0
decomposition/_base.py,merged_scikit-learn,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,human_annotated,4112.0,28693.0,3.0,1.0,64.8655577450963,7.0,1.0,0.0,36.0,0.0,13.0,64.0,39.0,5.0,0.0619047619047619,4424.70448268809,8.3875,51.0,1.0,5.0,10.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,74.0,10.0,0.4,50.8,7.0,574.0,25.0,4.0,11.0,10.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.86,15.0
developing_estimators/sklearn_is_fitted.py,merged_scikit-learn,16.0,49.0,4.0,3.5,3.5,4.0,4.0,0.0,human_annotated,782.0,4544.0,2.0,1.0,59.234102250421,3.0,0.0,4.0,0.0,0.0,12.0,31.0,14.0,3.0,0.16,15.5097750043269,1.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,26.0,4.8,71.9,4.0,95487.0,7.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,39.0,0.0,1.0,2.0,0.0,1.06,5.0
metrics/__init__.py,merged_scikit-learn,6.0,31.0,4.0,3.0,3.0,4.0,3.0,1.0,human_annotated,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,1.7,5.0,536.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.02,1.0
az/lex_attrs.py,merged_spacy,19.0,77.0,4.0,4.0,3.0,3.0,4.0,1.0,human_annotated,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,30.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,3.8,7.0,57640.0,39.0,0.0,19.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.04,10.0
en/lemmatizer.py,merged_spacy,5.0,10.0,4.0,4.0,4.0,3.0,4.0,1.0,human_annotated,4112.0,6849.0,15.0,3.0,78.1916373874814,1.0,2.0,0.0,0.0,0.0,2.0,7.0,4.0,1.0,0.05,500.950978158602,1.79032258064516,34.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,29.7,7.0,57606.0,33.0,1.0,23.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.38,8.0
_inductor/analyze_preserves_zero_mask.py,merged_pytorch,16.0,50.0,4.0,3.0,3.0,4.0,4.0,1.0,human_annotated,726.0,17438.0,3.0,1.0,57.2665909319069,9.0,0.0,278.0,2.0,0.0,3.0,12.0,42.0,3.0,0.0181818181818181,1285.99077368669,5.14285714285714,37.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,76.0,15.0,0.5,13.6,7.0,1401.0,7.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.14,23.0
_internal/nested_int.py,merged_pytorch,3.0,17.0,3.0,3.0,3.0,3.0,3.0,1.0,human_annotated,127.0,15445.0,2.0,1.0,45.93442566417,22.0,1.0,14.0,0.0,0.0,2.0,0.0,32.0,19.0,0.0086206896551724,1140.37436303104,4.76923076923077,34.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,76.0,11.0,0.4,2.4,7.0,69556.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.02,35.0
_linter/__init__.py,merged_pytorch,2.0,10.0,4.0,4.0,3.0,3.0,4.0,1.0,human_annotated,119.0,16656.0,2.0,1.0,73.4893654451756,6.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0227272727272727,11.6096404744368,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,22.0,0.0,0.0,3.1,5.0,536.0,10.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.03,3.0
_linter/argument_parser.py,merged_pytorch,6.0,32.0,3.5,4.0,4.0,3.5,3.5,1.0,human_annotated,4321.0,705.0,5.0,1.0,81.8648133981984,1.0,2.0,1.0,0.0,0.0,1.0,7.0,9.0,1.0,0.0212765957446808,123.347990604703,2.22222222222222,13.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,5.0,0.6,21.1,4.0,798.0,17.0,2.0,12.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.32,4.0
_prims/context.py,merged_pytorch,6.0,31.0,3.5,3.0,2.5,3.0,3.0,1.0,human_annotated,956.0,26208.0,9.0,2.0,67.2849813026055,10.0,1.0,43.0,0.0,0.0,14.0,18.0,21.0,0.0,0.0822784810126582,709.462618532642,3.68421052631579,24.0,0.0,2.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62.0,6.0,0.2,24.3,8.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_utils/fetch.py,merged_pytorch,6.0,33.0,3.5,4.0,3.5,4.0,4.0,1.0,human_annotated,0.0,28679.0,2.0,1.0,68.0960970590132,2.0,3.0,0.0,0.0,0.0,1.0,3.0,10.0,1.0,0.0181818181818181,114.220647661728,2.0,14.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,0.0,0.0,10.9,7.0,39382.0,8.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.1,12.0
autograd/__init__.py,merged_pytorch,6.0,33.0,3.5,3.0,3.5,3.0,3.5,1.0,human_annotated,119.0,30028.0,2.0,1.0,92.5270999097702,3.0,0.0,4.0,3.0,0.0,0.0,16.0,15.0,0.0,0.0,11.6096404744368,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,33.3,5.0,536.0,51.0,4.0,37.0,13.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,17.0,0.0,4.0,0.35,54.0
autograd/variable.py,merged_pytorch,0.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,human_annotated,1399.0,27267.0,2.0,1.0,100.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,20.0,4.0,229669.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.5,0.0
backends/cudagraphs.py,merged_pytorch,6.0,33.0,3.0,3.0,2.0,4.0,3.0,1.0,human_annotated,3834.0,4509.0,2.0,1.0,51.7602323339624,11.0,1.0,11.0,1.0,0.0,9.0,18.0,52.0,1.0,0.032258064516129,1445.81510898256,5.15625,42.0,0.0,4.0,70.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,146.0,33.0,0.5,14.5,7.0,5894.0,19.0,2.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,12.0,0.0,5.0,0.15,46.0
codegen/cpp_template.py,merged_pytorch,6.0,30.0,3.0,3.0,3.0,4.0,3.0,0.0,human_annotated,4371.0,4359.0,4.0,1.0,61.0592470903642,4.0,2.0,1.0,1.0,0.0,5.0,0.0,15.0,3.0,0.036231884057971,42.7939875194712,1.5,9.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56.0,0.0,0.0,4.1,7.0,5802.0,21.0,1.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.08,9.0
cpp/extension_codegen_backend.py,merged_pytorch,3.0,16.0,3.0,2.0,4.0,3.0,2.0,1.0,human_annotated,0.0,7398.0,2.0,1.0,100.0,11.0,2.0,6.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,25.0,3.1,0.0,4.0,39056.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,223.0,0.0,1.0,3.0,0.0,0.0,1.0
cuda/cudart.py,merged_pytorch,11.0,33.0,3.0,3.0,4.0,4.0,3.0,1.0,human_annotated,143.0,30037.0,1.0,1.0,100.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,9.0,32.0,11.9,10.0,7.0,5895.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,2.0
distributions/binomial.py,merged_pytorch,6.0,31.0,2.0,2.0,4.0,2.0,2.0,0.0,human_annotated,3981.0,1878.0,2.0,1.0,57.645028175657,4.0,0.0,7.0,2.0,0.0,8.0,18.0,28.0,12.0,0.0393258426966292,4845.40584029184,6.61016949152542,69.0,0.0,2.0,10.0,1.0,27.0,0.0,1.0,0.0,1.0,0.0,80.0,4.0,0.1,19.5,7.0,2778.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.21,25.0
distributions/half_cauchy.py,merged_pytorch,6.0,33.0,4.0,4.0,4.0,4.0,3.0,1.0,human_annotated,795.0,10328.0,2.0,1.0,71.4548422362791,2.0,0.0,2.0,0.0,0.0,1.0,12.0,20.0,9.0,0.0109890109890109,303.069902171734,3.0,21.0,0.0,0.0,2.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,22.7,7.0,40746.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.22,13.0
distributions/half_normal.py,merged_pytorch,6.0,33.0,4.0,4.0,4.0,4.0,3.0,1.0,human_annotated,795.0,10332.0,2.0,1.0,70.9118108612178,2.0,0.0,2.0,0.0,0.0,1.0,12.0,20.0,9.0,0.0120481927710843,564.778379384104,3.0,31.0,0.0,0.0,2.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,42.0,0.0,0.0,25.4,7.0,40747.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.26,13.0
examples/list_unpack.py,merged_pytorch,0.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,human_annotated,79.0,12613.0,2.0,1.0,96.8542227746524,1.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,1.0,0.0476190476190476,2.37744375108173,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,52.9,7.0,57817.0,5.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.13,2.0
export/_safeguard.py,merged_pytorch,5.0,10.0,3.0,3.0,4.0,4.0,3.0,0.0,human_annotated,1399.0,1142.0,9.0,2.0,88.1520086417508,3.0,1.0,7.0,0.0,0.0,5.0,8.0,4.0,0.0,0.113636363636364,242.131868266284,3.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,34.1,7.0,1006.0,27.0,0.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.48,3.0
export/custom_obj.py,merged_pytorch,0.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,human_annotated,0.0,19929.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,40.0,7.0,5924.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.67,1.0
framework_overhead_benchmark/SimpleAddModule.py,merged_pytorch,3.0,19.0,3.0,4.0,3.0,3.0,3.0,0.0,human_annotated,4465.0,20516.0,2.0,1.0,100.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,5.0,1.3,0.0,4.0,430.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0
fx_passes/dedupe_symint_uses.py,merged_pytorch,16.0,49.0,3.0,3.0,4.0,4.0,3.0,0.0,human_annotated,0.0,29722.0,3.0,1.0,74.5180758760741,2.0,0.0,0.0,0.0,0.0,1.0,14.0,22.0,0.0,0.0123456790123456,246.987865470045,2.69230769230769,18.0,1.0,0.0,10.0,0.0,0.0,0.0,5.0,20.0,1.0,0.0,45.0,0.0,0.0,29.0,7.0,6159.0,5.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.34,16.0
